customer_id,transaction_id,product_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
1949,15772,48,2017-06-13,0,1,WeareA2B,Standard,medium,medium,1762.96,950.52,41848
867,15773,3,2017-03-11,1,1,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167
138,15774,53,2017-10-27,1,1,OHM Cycles,Standard,medium,medium,795.34,101.58,39915
1896,15775,86,2017-07-24,1,1,Norco Bicycles,Road,high,large,774.53,464.72,41064
611,15776,20,2017-09-11,0,1,Trek Bicycles,Standard,medium,small,1775.81,1580.47,40303
1142,15777,53,2017-11-17,0,1,OHM Cycles,Standard,medium,medium,795.34,101.58,35470
1866,15778,68,2017-10-31,1,1,OHM Cycles,Standard,medium,medium,1636.9,44.71,39915
88,15779,0,2017-07-12,0,1,OHM Cycles,Road,high,large,12.01,7.21,34115
1170,15780,56,2017-07-02,0,1,OHM Cycles,Standard,medium,medium,183.86,137.9,40779
2958,15781,28,2017-01-21,0,1,Norco Bicycles,Standard,medium,small,1216.14,1082.36,37698
2159,15782,12,2017-12-12,0,1,Giant Bicycles,Standard,medium,large,1765.3,709.48,33429
502,15783,85,2017-01-28,1,1,WeareA2B,Standard,medium,medium,752.64,205.36,42218
1416,15784,58,2017-02-01,0,1,OHM Cycles,Road,medium,medium,1280.28,829.51,33429
454,15785,39,2017-08-26,0,1,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336
2034,15786,64,2017-07-11,1,1,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047
125,15787,82,2017-05-09,0,1,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226
1367,15788,95,2017-07-08,1,1,Giant Bicycles,Standard,medium,large,569.56,528.43,37874
1878,15789,15,2017-08-11,1,1,Norco Bicycles,Standard,low,medium,958.74,748.9,38693
2909,15790,95,2017-06-02,0,1,OHM Cycles,Touring,low,medium,1073.07,933.84,35455
205,15791,91,2017-03-13,1,1,Solex,Standard,medium,medium,100.35,75.26,41434
3245,15792,93,2017-08-22,1,1,OHM Cycles,Standard,high,medium,1458.17,874.9,38750
1677,15793,15,2017-02-24,0,1,Norco Bicycles,Standard,low,medium,958.74,748.9,40303
1909,15794,63,2017-11-01,1,1,Solex,Standard,medium,medium,1483.2,99.59,40410
87,15795,74,2017-10-26,1,1,WeareA2B,Standard,medium,medium,1228.07,400.91,36668
462,15796,64,2017-02-09,1,1,Trek Bicycles,Standard,medium,large,1469.44,596.55,34996
304,15797,2,2017-06-25,1,1,Solex,Standard,medium,medium,71.49,53.62,41167
2520,15798,14,2017-11-22,0,1,Trek Bicycles,Standard,medium,small,1386.84,1234.29,35378
582,15799,54,2017-04-10,0,1,WeareA2B,Standard,medium,medium,1292.84,13.44,39915
638,15800,7,2017-07-03,0,1,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888
1018,15801,51,2017-01-25,0,1,OHM Cycles,Standard,high,medium,2005.66,1203.4,37823
3358,15802,91,2017-06-23,1,1,Solex,Standard,medium,medium,100.35,75.26,37539
3242,15803,93,2017-08-19,1,1,WeareA2B,Standard,medium,medium,1065.03,230.09,39298
3281,15804,64,2017-11-01,0,1,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047
917,15805,22,2017-03-29,0,1,WeareA2B,Standard,medium,medium,60.34,45.26,34165
3354,15806,83,2017-07-01,0,1,Solex,Touring,medium,large,2083.94,675.03,38339
2523,15807,10,2017-09-14,1,1,WeareA2B,Touring,medium,medium,1466.68,363.25,38216
2913,15808,29,2017-09-15,0,1,Norco Bicycles,Road,medium,medium,543.39,407.54,42696
1519,15809,34,2017-04-02,0,1,WeareA2B,Standard,medium,medium,1231.15,161.6,38216
2646,15810,10,2017-03-17,1,1,WeareA2B,Touring,medium,medium,1466.68,363.25,38216
2162,15811,89,2017-04-18,1,1,Giant Bicycles,Standard,medium,large,1812.75,582.48,40672
602,15812,100,2017-07-10,1,1,Trek Bicycles,Standard,medium,small,1386.84,1234.29,35160
3431,15813,38,2017-05-27,0,1,Solex,Standard,medium,medium,1577.53,826.51,40618
761,15814,29,2017-02-13,1,1,Norco Bicycles,Road,medium,medium,543.39,407.54,34556
943,15815,79,2017-07-02,1,1,Norco Bicycles,Standard,medium,medium,1555.58,818.01,35667
2029,15816,76,2017-03-15,0,1,WeareA2B,Standard,low,medium,642.31,513.85,41922
2210,15817,0,2017-12-03,1,1,OHM Cycles,Standard,high,medium,227.88,136.73,37659
2751,15818,7,2017-12-27,0,1,Giant Bicycles,Standard,medium,small,1311.44,1167.18,35560
3043,15819,89,2017-10-26,1,1,WeareA2B,Touring,medium,large,1362.99,57.74,38482
3137,15820,72,2017-09-05,0,1,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710
2235,15821,58,2017-07-10,0,1,OHM Cycles,Standard,medium,medium,912.52,141.4,42295
3183,15822,67,2017-07-21,1,1,Norco Bicycles,Road,medium,medium,544.05,376.84,38647
993,15823,6,2017-12-23,1,1,Solex,Standard,high,medium,748.17,448.9,33552
2798,15824,0,2017-07-29,1,1,Trek Bicycles,Standard,medium,medium,499.53,388.72,34527
1361,15825,20,2017-05-11,1,1,Trek Bicycles,Standard,medium,small,1775.81,1580.47,40303
3426,15826,11,2017-01-04,1,1,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298
1129,15827,79,2017-03-30,1,1,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873
881,15828,12,2017-02-15,1,1,Giant Bicycles,Standard,medium,large,1765.3,709.48,37626
3120,15829,41,2017-12-10,0,1,Solex,Road,medium,medium,416.98,312.74,41848
1500,15830,100,2017-10-12,0,1,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364
1528,15831,0,2017-10-16,1,1,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710
1885,15832,0,2017-11-14,0,1,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334
567,15833,6,2017-07-03,0,1,OHM Cycles,Standard,high,medium,227.88,136.73,37659
3427,15834,43,2017-01-15,0,1,Solex,Standard,medium,medium,1151.96,649.49,41848
1793,15835,76,2017-08-10,0,1,WeareA2B,Standard,low,medium,642.31,513.85,35455
1232,15836,40,2017-07-02,1,1,OHM Cycles,Standard,high,medium,1458.17,874.9,38750
3167,15837,53,2017-10-18,0,1,OHM Cycles,Standard,medium,medium,795.34,101.58,35470
3041,15838,65,2017-08-28,1,1,WeareA2B,Standard,medium,medium,1807.45,778.69,42105
390,15839,41,2017-01-30,1,1,Solex,Road,medium,medium,416.98,312.74,35560
2512,15840,22,2017-05-14,1,1,Solex,Standard,medium,medium,575.27,431.45,34244
1139,15841,43,2017-04-12,0,1,Solex,Standard,medium,medium,1151.96,649.49,41009
1551,15842,26,2017-07-15,1,1,WeareA2B,Standard,medium,medium,1992.93,762.63,34115
246,15843,33,2017-11-12,1,1,OHM Cycles,Road,medium,small,1810.0,1610.9,39526
875,15844,62,2017-07-26,1,1,Solex,Standard,medium,medium,478.16,298.72,41167
969,15845,69,2017-12-13,1,1,Norco Bicycles,Road,medium,large,1240.31,795.1,42218
2578,15846,62,2017-05-08,1,1,Solex,Standard,high,medium,1024.66,614.8,35378
2586,15847,77,2017-11-04,0,1,Norco Bicycles,Road,medium,large,1240.31,795.1,42226
838,15848,7,2017-11-19,0,1,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888
498,15849,21,2017-08-19,0,1,WeareA2B,Touring,medium,medium,1466.68,363.25,41345
559,15850,84,2017-10-11,1,1,Giant Bicycles,Road,medium,medium,792.9,594.68,33879
1759,15851,29,2017-05-09,1,1,WeareA2B,Standard,medium,medium,1065.03,230.09,36833
3455,15852,48,2017-01-01,0,1,WeareA2B,Standard,medium,medium,1762.96,950.52,35707
1297,15853,49,2017-02-23,0,1,Trek Bicycles,Road,medium,medium,533.51,400.13,41064
2100,15854,58,2017-06-16,1,1,OHM Cycles,Standard,medium,medium,912.52,141.4,42295
546,15855,92,2017-02-01,1,1,WeareA2B,Standard,medium,small,1415.01,1259.36,36145
198,15856,37,2017-04-08,0,1,OHM Cycles,Standard,low,medium,1793.43,248.82,36361
1709,15857,78,2017-01-17,1,1,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193
2029,15858,9,2017-09-02,1,1,OHM Cycles,Road,medium,medium,742.54,667.4,33549
652,15859,35,2017-02-22,0,1,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
2810,15860,84,2017-04-01,0,1,Trek Bicycles,Road,medium,medium,290.62,215.14,35667
2500,15861,59,2017-02-14,0,1,WeareA2B,Standard,medium,small,1415.01,1259.36,42458
894,15862,0,2017-09-15,0,1,Norco Bicycles,Road,medium,medium,543.39,407.54,37698
1051,15863,0,2017-03-21,0,1,Trek Bicycles,Road,medium,medium,533.51,400.13,33259
298,15864,69,2017-06-05,1,1,Norco Bicycles,Road,medium,large,1240.31,795.1,40553
2343,15865,46,2017-08-09,1,1,OHM Cycles,Standard,low,medium,1793.43,248.82,36361
407,15866,0,2017-03-29,1,1,Solex,Standard,medium,medium,71.49,53.62,41245
2143,15867,35,2017-01-27,1,1,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
176,15868,83,2017-02-20,0,1,Solex,Touring,medium,large,2083.94,675.03,41533
498,15869,4,2017-02-16,1,1,Solex,Standard,medium,medium,1483.2,99.59,33879
763,15870,79,2017-02-24,1,1,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873
3148,15871,45,2017-06-27,0,1,Trek Bicycles,Road,low,medium,980.37,234.43,41701
3370,15872,72,2017-11-18,1,1,OHM Cycles,Standard,medium,medium,912.52,141.4,41047
258,15873,6,2017-09-23,0,1,Solex,Standard,high,medium,748.17,448.9,33552
24,15874,11,2017-05-13,1,1,Giant Bicycles,Standard,high,medium,1274.93,764.96,39880
2431,15875,22,2017-05-24,0,1,WeareA2B,Standard,medium,medium,60.34,45.26,34115
1982,15876,35,2017-04-01,1,1,Giant Bicycles,Standard,medium,medium,1403.5,954.82,38573
2561,15877,77,2017-12-29,0,1,WeareA2B,Standard,medium,medium,1769.64,108.76,39427
932,15878,56,2017-10-26,1,1,OHM Cycles,Standard,medium,medium,183.86,137.9,35707
1869,15879,0,2017-08-30,1,1,Norco Bicycles,Standard,medium,medium,360.4,270.3,35455
327,15880,83,2017-01-30,1,1,Solex,Touring,medium,large,2083.94,675.03,41533
206,15881,67,2017-05-15,1,1,Norco Bicycles,Road,medium,medium,544.05,376.84,38647
2538,15882,90,2017-09-12,0,1,Solex,Standard,low,medium,945.04,507.58,35052
185,15883,14,2017-07-05,1,1,Trek Bicycles,Standard,medium,small,1386.84,1234.29,35160
1113,15884,55,2017-11-15,1,1,Trek Bicycles,Road,medium,large,1894.19,598.76,37823
166,15885,73,2017-09-07,1,1,Solex,Standard,medium,medium,1945.43,333.18,37499
439,15886,51,2017-08-27,1,1,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009
1959,15887,4,2017-01-20,0,1,Giant Bicycles,Standard,high,medium,1129.13,677.48,41701
1226,15888,9,2017-06-25,1,1,OHM Cycles,Road,medium,medium,742.54,667.4,42560
1420,15889,19,2017-01-14,1,1,OHM Cycles,Road,high,large,12.01,7.21,39880
2226,15890,98,2017-03-13,1,1,Trek Bicycles,Standard,high,medium,358.39,215.03,38002
2505,15891,0,2017-09-14,1,1,Solex,Standard,medium,medium,478.16,298.72,34143
1942,15892,0,2017-10-04,0,1,Trek Bicycles,Road,medium,medium,533.51,400.13,41064
964,15893,6,2017-05-12,0,1,Solex,Standard,high,medium,748.17,448.9,33552
2308,15894,45,2017-01-09,0,1,Solex,Standard,medium,medium,441.49,84.99,38991
264,15895,66,2017-01-26,1,1,Giant Bicycles,Road,low,small,590.26,525.33,40487
3018,15896,0,2017-09-12,1,1,OHM Cycles,Standard,medium,medium,183.86,137.9,42172
764,15897,33,2017-08-19,1,1,Giant Bicycles,Standard,medium,small,1311.44,1167.18,40618
2167,15898,4,2017-06-05,1,1,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573
2956,15899,38,2017-09-05,0,1,Solex,Standard,medium,medium,1577.53,826.51,35560
3255,15900,17,2017-11-11,0,1,WeareA2B,Touring,medium,large,1362.99,57.74,34079
2607,15901,6,2017-02-04,0,1,OHM Cycles,Standard,high,medium,227.88,136.73,41701
3020,15902,0,2017-02-05,1,1,Trek Bicycles,Road,medium,medium,533.51,400.13,37220
2008,15903,92,2017-03-21,0,1,WeareA2B,Standard,medium,small,1415.01,1259.36,42458
2303,15904,59,2017-04-14,0,1,Solex,Standard,medium,large,1061.56,733.58,34170
806,15905,26,2017-01-31,0,1,WeareA2B,Standard,medium,medium,1992.93,762.63,37337
1585,15906,42,2017-05-26,1,1,OHM Cycles,Road,medium,small,1810.0,1610.9,37668
2850,15907,89,2017-07-11,0,1,WeareA2B,Touring,medium,large,1362.99,57.74,36833
2522,15908,59,2017-04-13,0,0,WeareA2B,Standard,medium,small,1415.01,1259.36,37626
1990,15909,0,2017-06-25,1,1,Trek Bicycles,Road,medium,medium,533.51,400.13,41064
1306,15910,73,2017-03-04,1,1,Solex,Standard,medium,medium,1945.43,333.18,38859
1489,15911,19,2017-02-23,0,1,OHM Cycles,Road,high,large,12.01,7.21,39880
2152,15912,23,2017-04-07,0,1,Norco Bicycles,Mountain,low,small,688.63,612.88,42404
818,15913,40,2017-03-22,1,1,OHM Cycles,Standard,high,medium,1458.17,874.9,38750
379,15914,5,2017-08-07,0,1,Giant Bicycles,Standard,high,medium,1129.13,677.48,39298
279,15915,19,2017-06-22,0,1,OHM Cycles,Road,high,large,12.01,7.21,39880
2826,15916,70,2017-06-16,0,1,Trek Bicycles,Standard,high,medium,495.72,297.43,42105
567,15917,56,2017-06-03,1,1,OHM Cycles,Standard,medium,medium,183.86,137.9,35707
2187,15918,68,2017-05-09,1,1,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410
363,15919,44,2017-06-11,1,1,WeareA2B,Standard,medium,medium,1769.64,108.76,36498
889,15920,13,2017-04-15,1,1,Solex,Standard,medium,medium,1163.89,589.27,37838
741,15921,38,2017-03-13,0,1,Solex,Standard,medium,medium,1577.53,826.51,40618
32,15922,8,2017-05-05,0,1,Solex,Road,medium,small,1703.52,1516.13,40649
1715,15923,14,2017-09-19,0,1,Trek Bicycles,Standard,medium,small,1386.84,1234.29,39880
469,15924,4,2017-08-12,1,1,Solex,Standard,medium,medium,1483.2,99.59,42105
1228,15925,19,2017-07-11,0,1,OHM Cycles,Road,high,large,12.01,7.21,39880
24,15926,2,2017-01-25,0,1,Solex,Standard,medium,medium,71.49,53.62,41167
2248,15927,45,2017-08-22,0,1,Solex,Standard,medium,medium,441.49,84.99,34071
616,15929,0,2017-02-18,0,1,Solex,Road,medium,medium,416.98,312.74,35560
2547,15930,82,2017-05-24,0,1,Norco Bicycles,Standard,high,medium,1148.64,689.18,38339
2504,15931,78,2017-09-24,0,1,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193
1058,15932,95,2017-01-13,1,1,Giant Bicycles,Standard,medium,large,569.56,528.43,34556
2492,15933,0,2017-06-16,0,1,Giant Bicycles,Standard,medium,large,569.56,528.43,37874
2763,15934,27,2017-06-17,0,1,Trek Bicycles,Standard,medium,medium,499.53,388.72,33455
3128,15935,17,2017-09-01,0,1,WeareA2B,Touring,medium,large,1362.99,57.74,36367
874,15936,5,2017-11-14,1,1,Trek Bicycles,Mountain,low,medium,574.64,459.71,38216
712,15937,67,2017-09-20,1,1,Norco Bicycles,Road,medium,medium,544.05,376.84,38647
1838,15938,73,2017-07-22,1,1,Solex,Standard,medium,medium,1945.43,333.18,41922
2208,15939,81,2017-05-02,0,1,Norco Bicycles,Standard,medium,small,586.45,521.94,33429
3413,15940,32,2017-12-05,1,1,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337
2843,15941,32,2017-07-10,0,1,Giant Bicycles,Standard,medium,medium,642.7,211.37,37698
832,15942,43,2017-01-19,1,1,Solex,Standard,medium,medium,1151.96,649.49,36498
2546,15943,98,2017-01-10,1,1,OHM Cycles,Standard,medium,medium,795.34,101.58,35470
2729,15944,3,2017-01-20,1,1,Trek Bicycles,Standard,medium,large,2091.47,388.92,40410
1015,15945,41,2017-12-02,0,1,Solex,Road,medium,medium,416.98,312.74,35560
2722,15946,38,2017-08-18,1,1,Solex,Standard,medium,medium,1577.53,826.51,40618
876,15947,23,2017-07-19,0,1,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145
3001,15948,12,2017-02-09,0,1,WeareA2B,Standard,medium,medium,1231.15,161.6,38216
3057,15949,5,2017-12-02,1,1,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784
1193,15950,0,2017-06-18,1,1,Norco Bicycles,Road,medium,medium,543.39,407.54,42696
1531,15951,50,2017-04-19,0,1,WeareA2B,Standard,medium,small,175.89,131.92,37668
2535,15952,59,2017-03-16,0,1,Solex,Standard,medium,large,1061.56,733.58,34170
1712,15953,32,2017-03-19,0,1,Giant Bicycles,Standard,high,medium,1179.0,707.4,38482
1864,15954,67,2017-09-19,0,1,Norco Bicycles,Road,medium,medium,544.05,376.84,38647
2166,15955,39,2017-09-04,1,1,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336
2322,15956,54,2017-03-15,1,1,WeareA2B,Standard,medium,medium,1292.84,13.44,39915
3020,15957,0,2017-12-08,1,1,WeareA2B,Standard,medium,medium,60.34,45.26,34165
533,15958,54,2017-12-28,1,1,WeareA2B,Standard,medium,medium,1292.84,13.44,39915
3223,15959,89,2017-04-20,1,1,WeareA2B,Touring,medium,large,1362.99,57.74,38482
1576,15960,15,2017-11-23,1,1,Norco Bicycles,Standard,low,medium,958.74,748.9,38693
875,15961,3,2017-10-28,1,1,Trek Bicycles,Standard,medium,large,2091.47,388.92,34170
2168,15962,58,2017-11-06,0,1,OHM Cycles,Standard,medium,medium,912.52,141.4,36146
2017,15963,65,2017-11-21,1,1,WeareA2B,Standard,medium,medium,1807.45,778.69,34996
409,15964,10,2017-07-24,0,1,WeareA2B,Touring,medium,medium,1466.68,363.25,39298
2587,15965,75,2017-05-31,1,1,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859
1486,15966,6,2017-09-25,0,1,OHM Cycles,Standard,high,medium,227.88,136.73,37659
2852,15967,98,2017-08-13,1,1,OHM Cycles,Standard,medium,medium,795.34,101.58,33259
2279,15968,80,2017-11-25,0,1,OHM Cycles,Touring,low,medium,1073.07,933.84,35455
3465,15969,45,2017-03-24,1,1,Trek Bicycles,Road,low,medium,980.37,234.43,39298
1172,15970,17,2017-08-13,0,1,Solex,Standard,high,medium,1024.66,614.8,42404
905,15971,73,2017-04-22,1,1,Solex,Standard,medium,medium,1945.43,333.18,37499
1405,15972,29,2017-05-21,1,1,WeareA2B,Standard,medium,medium,1065.03,230.09,37874
2248,15973,20,2017-06-06,1,1,Trek Bicycles,Standard,medium,small,1775.81,1580.47,40303
270,15974,1,2017-02-26,0,1,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
2606,15975,23,2017-02-12,1,1,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145
2163,15976,33,2017-03-03,0,1,Giant Bicycles,Standard,medium,small,1311.44,1167.18,34527
1795,15977,77,2017-06-13,0,1,Norco Bicycles,Road,medium,large,1240.31,795.1,40553
3336,15978,51,2017-04-30,0,1,OHM Cycles,Standard,high,medium,2005.66,1203.4,33259
167,15979,36,2017-09-20,0,1,Solex,Standard,low,medium,1289.85,74.51,37220
2059,15980,0,2017-04-01,1,1,Trek Bicycles,Road,medium,medium,290.62,215.14,38339
2964,15981,3,2017-04-07,0,1,Trek Bicycles,Standard,medium,large,2091.47,388.92,33549
1545,15982,79,2017-04-29,1,1,Norco Bicycles,Standard,medium,medium,1555.58,818.01,35455
81,15983,67,2017-03-08,0,1,Solex,Standard,medium,large,1071.23,380.74,35160
3129,15984,92,2017-10-10,1,1,WeareA2B,Touring,medium,large,1890.39,260.14,40303
3037,15985,18,2017-03-27,1,1,Norco Bicycles,Standard,high,medium,1148.64,689.18,35667
1556,15986,77,2017-03-05,1,1,Norco Bicycles,Road,medium,large,1240.31,795.1,42218
1097,15987,80,2017-03-06,1,1,OHM Cycles,Touring,low,medium,1073.07,933.84,42226
2868,15988,41,2017-08-08,1,1,Norco Bicycles,Standard,low,medium,958.74,748.9,38693
3098,15989,49,2017-07-03,0,1,Trek Bicycles,Road,medium,medium,533.51,400.13,41064
1129,15990,8,2017-11-10,1,1,Solex,Road,medium,small,1703.52,1516.13,38216
2339,15991,45,2017-02-06,1,1,Solex,Standard,medium,medium,441.49,84.99,38991
2264,15992,86,2017-03-01,0,1,OHM Cycles,Standard,medium,medium,235.63,125.07,38206
3247,15993,5,2017-07-08,0,1,Trek Bicycles,Mountain,low,medium,574.64,459.71,37659
77,15994,63,2017-05-12,1,1,Solex,Standard,medium,medium,1483.2,99.59,36146
3254,15995,23,2017-05-25,1,1,Norco Bicycles,Mountain,low,small,688.63,612.88,34244
232,15996,22,2017-08-11,0,1,WeareA2B,Standard,medium,medium,60.34,45.26,34165
184,15997,0,2017-11-28,0,1,Giant Bicycles,Standard,medium,large,569.56,528.43,40336
2900,15998,65,2017-06-18,1,1,WeareA2B,Standard,medium,medium,1807.45,778.69,34996
3042,15999,61,2017-10-07,1,1,Norco Bicycles,Standard,medium,small,586.45,521.94,36145
1413,16000,29,2017-12-27,1,1,Norco Bicycles,Road,medium,medium,543.39,407.54,42696
2418,16001,51,2017-12-26,0,1,OHM Cycles,Standard,high,medium,2005.66,1203.4,42295
3224,16002,62,2017-10-11,1,1,Solex,Standard,medium,medium,478.16,298.72,34143
1142,16004,38,2017-10-19,1,1,Solex,Standard,medium,medium,1577.53,826.51,40618
129,16005,0,2017-01-12,1,1,Solex,Standard,medium,medium,71.49,53.62,38573
1252,16006,3,2017-03-01,0,1,Trek Bicycles,Standard,medium,large,2091.47,388.92,37337
2196,16007,0,2017-03-21,1,1,Trek Bicycles,Road,medium,medium,533.51,400.13,40779
2705,16008,21,2017-11-13,0,1,Solex,Standard,medium,large,1071.23,380.74,35160
1091,16009,73,2017-07-07,0,1,Solex,Standard,medium,medium,1945.43,333.18,37499
3053,16011,22,2017-03-20,1,1,Solex,Standard,medium,medium,575.27,431.45,41345
706,16012,38,2017-06-16,1,1,Trek Bicycles,Standard,medium,large,2091.47,388.92,38573
725,16013,95,2017-12-02,0,1,OHM Cycles,Touring,low,medium,1073.07,933.84,36145
2606,16014,53,2017-11-01,0,1,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298
630,16015,35,2017-08-25,1,1,Trek Bicycles,Standard,low,medium,1057.51,154.4,36361
2280,16016,47,2017-11-14,1,1,Trek Bicycles,Road,low,small,1720.7,1531.42,38991
2293,16017,16,2017-06-04,0,1,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586
2966,16018,42,2017-08-31,1,1,OHM Cycles,Road,medium,small,1810.0,1610.9,40672
239,16019,43,2017-04-22,0,1,Solex,Standard,medium,medium,1151.96,649.49,36498
1394,16020,92,2017-04-27,1,1,WeareA2B,Standard,medium,small,1415.01,1259.36,41434
1438,16021,78,2017-10-03,1,1,Giant Bicycles,Standard,medium,large,1765.3,709.48,41533
2984,16022,56,2017-07-04,1,1,OHM Cycles,Standard,medium,medium,183.86,137.9,42295
1441,16023,27,2017-02-23,1,1,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334
2569,16024,5,2017-02-14,1,1,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784
2615,16025,4,2017-10-31,0,1,Giant Bicycles,Standard,high,medium,1129.13,677.48,37659
25,16026,22,2017-02-08,1,1,WeareA2B,Standard,medium,medium,60.34,45.26,42696
1840,16027,0,2017-07-11,0,1,Solex,Standard,medium,large,202.62,151.96,33364
3425,16028,55,2017-07-04,1,1,Trek Bicycles,Road,medium,large,1894.19,598.76,35707
725,16029,17,2017-10-21,1,1,WeareA2B,Touring,medium,large,1362.99,57.74,34079
2148,16030,24,2017-05-06,0,1,Solex,Road,medium,large,1777.8,820.78,33552
572,16031,27,2017-12-17,0,1,Trek Bicycles,Standard,low,medium,1057.51,154.4,36361
1570,16032,5,2017-04-04,1,1,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784
3287,16034,63,2017-10-15,1,1,Solex,Standard,medium,medium,1483.2,99.59,36146
1523,16035,74,2017-10-25,0,1,WeareA2B,Standard,medium,medium,1228.07,400.91,38193
3488,16036,66,2017-12-13,0,1,Giant Bicycles,Road,low,small,590.26,525.33,36668
2595,16037,65,2017-09-03,0,1,WeareA2B,Standard,medium,medium,1807.45,778.69,34996
1103,16038,0,2017-02-06,1,1,Norco Bicycles,Standard,low,medium,363.01,290.41,37626
1840,16039,14,2017-09-14,1,1,Solex,Standard,high,large,1842.92,1105.75,40553
2929,16040,33,2017-10-13,1,1,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888
1624,16041,23,2017-07-07,0,1,Norco Bicycles,Mountain,low,small,688.63,612.88,34115
1689,16042,73,2017-05-08,1,1,Solex,Standard,medium,medium,1945.43,333.18,36668
215,16043,82,2017-01-31,0,1,Giant Bicycles,Road,medium,medium,1538.99,829.65,37337
1619,16044,62,2017-06-20,1,1,Solex,Standard,medium,medium,478.16,298.72,42145
1101,16045,33,2017-06-09,0,1,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888
2252,16046,6,2017-02-19,1,1,Solex,Standard,high,medium,748.17,448.9,35052
1750,16047,4,2017-11-04,1,1,Giant Bicycles,Standard,high,medium,1129.13,677.48,33549
1202,16048,20,2017-10-06,0,1,Trek Bicycles,Standard,medium,small,1775.81,1580.47,40670
386,16049,53,2017-04-08,1,1,OHM Cycles,Standard,medium,medium,795.34,101.58,35470
2246,16050,89,2017-06-13,0,1,WeareA2B,Touring,medium,large,1362.99,57.74,41434
295,16051,68,2017-10-01,0,1,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410
565,16052,64,2017-09-09,1,1,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047
763,16053,13,2017-10-17,0,1,Solex,Standard,medium,medium,1163.89,589.27,42560
3409,16054,70,2017-05-31,0,1,Trek Bicycles,Standard,high,medium,495.72,297.43,42105
2530,16055,21,2017-03-17,1,1,Solex,Standard,medium,large,1071.23,380.74,34244
1547,16056,41,2017-03-21,0,1,Solex,Road,medium,medium,416.98,312.74,39427
1802,16057,17,2017-04-16,0,1,Solex,Standard,high,medium,1024.66,614.8,35378
236,16058,68,2017-04-15,0,1,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410
2883,16059,94,2017-10-12,0,1,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434
1546,16060,81,2017-05-30,1,1,Norco Bicycles,Standard,medium,small,586.45,521.94,41533
2453,16061,17,2017-06-01,0,1,WeareA2B,Touring,medium,large,1362.99,57.74,34079
2175,16062,17,2017-11-02,0,1,Solex,Standard,high,medium,1024.66,614.8,35378
1201,16063,23,2017-10-09,1,1,Norco Bicycles,Mountain,low,small,688.63,612.88,34244
3095,16064,14,2017-03-06,0,1,Solex,Standard,high,large,1842.92,1105.75,38193
2270,16065,89,2017-05-13,0,1,WeareA2B,Touring,medium,large,1362.99,57.74,42560
141,16066,93,2017-05-12,1,1,OHM Cycles,Standard,high,medium,1458.17,874.9,36498
976,16067,88,2017-01-17,0,1,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145
1345,16068,17,2017-09-29,1,1,Solex,Standard,high,medium,1024.66,614.8,35378
2523,16069,89,2017-12-24,1,1,WeareA2B,Touring,medium,large,1362.99,57.74,37539
377,16070,18,2017-09-20,0,1,Solex,Standard,medium,medium,575.27,431.45,41345
222,16071,79,2017-12-10,1,1,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873
